seller_id,seller_state,state_name,n_orders,n_items,revenue,avg_review_score,n_delivered,pct_late,region,avg_revenue_per_order,revenue_decile,revenue_rank
014c0679dd340a0e338872e7ec85666a,MG,Minas Gerais,14,15,7058.0,3.6666666666666665,14.0,13.333333333333334,Southeast,504.14285714285717,2,427
f1fd5ab1181f827ffad998c1a5de7d74,PR,Paraná,15,15,7045.99,4.666666666666667,15.0,0.0,South,469.73266666666666,2,428
dd55f1bb788714a40e7954c3be6df745,SP,São Paulo,35,37,7041.759999999999,3.810810810810811,35.0,16.216216216216218,Southeast,201.19314285714285,2,429
679769a98cfcc6da877c8486ff1c13f3,MG,Minas Gerais,21,21,7029.0,4.571428571428571,21.0,0.0,Southeast,334.7142857142857,2,430
6fa9202c10491e472dffd59a3e82b2a3,SP,São Paulo,3,3,7014.24,4.333333333333333,3.0,0.0,Southeast,2338.08,2,431
b8630e1121437d41cb08e3c749c2c2e2,RJ,Rio de Janeiro,12,12,6988.0,4.333333333333333,12.0,16.666666666666664,Southeast,582.3333333333334,2,432
d98eec89afa3380e14463da2aabaea72,RS,Rio Grande do Sul,168,183,6968.53,4.2967032967032965,168.0,2.185792349726776,South,41.479345238095235,2,433
1da366cade6d8276e7d8beea7af5d4bf,MG,Minas Gerais,43,49,6917.589999999999,3.9375,42.0,12.5,Southeast,160.8741860465116,2,434
30829ded4523ab9224b93bc49a62c95f,RS,Rio Grande do Sul,18,31,6911.71,3.5806451612903225,18.0,3.225806451612903,South,383.9838888888889,2,435
d9bd94811c3338dceb4181f3dbc0c73e,SP,São Paulo,54,61,6911.02,4.819672131147541,54.0,11.475409836065573,Southeast,127.98185185185186,2,436
e3b4998c7a498169dc7bce44e6bb6277,SP,São Paulo,3,3,6897.9,2.6666666666666665,1.0,0.0,Southeast,2299.2999999999997,2,437
b3b17aab11f273023a5f22ca52e1eb70,PR,Paraná,7,13,6850.0,4.846153846153846,7.0,15.384615384615385,South,978.5714285714286,2,438
58f1a6197ed863543e0136bdedb3fce2,MG,Minas Gerais,44,45,6833.0,4.155555555555556,42.0,2.3255813953488373,Southeast,155.29545454545453,2,439
5b67882648febfb6e1225e6ad7164f6b,PR,Paraná,27,30,6813.4800000000005,4.033333333333333,27.0,3.3333333333333335,South,252.35111111111112,2,440
ececbfcff9804a2d6b40f589df8eef2b,SP,São Paulo,98,104,6792.4,4.115384615384615,97.0,9.70873786407767,Southeast,69.31020408163265,2,441
33dd941c27854f7625b968cc6195a552,ES,Espírito Santo,5,5,6787.5,4.4,5.0,0.0,Southeast,1357.5,2,442
40d54b51e962dbe09cabbcfd33298dee,SP,São Paulo,30,31,6785.5599999999995,3.903225806451613,30.0,0.0,Southeast,226.18533333333332,2,443
63b464dbf392c7b80d12d932fa7cafed,SP,São Paulo,37,39,6781.0,3.6923076923076925,36.0,5.263157894736842,Southeast,183.27027027027026,2,444
a63bfbaa882c8f4542891b4e2246cc7f,RJ,Rio de Janeiro,7,7,6772.0,4.428571428571429,6.0,16.666666666666664,Southeast,967.4285714285714,2,445
ff1fb4c404b2efe68b03350a8dc24122,SP,São Paulo,46,49,6771.0,4.061224489795919,46.0,14.285714285714285,Southeast,147.19565217391303,2,446
ad781527c93d00d89a11eecd9dcad7c1,SP,São Paulo,43,43,6759.58,3.116279069767442,38.0,31.57894736842105,Southeast,157.19953488372093,2,447
aac29b1b99776be73c3049939652091d,MG,Minas Gerais,98,138,6755.91,3.931297709923664,94.0,9.16030534351145,Southeast,68.93785714285714,2,448
54219883e72aad869adfb2a54b7bfa0f,SP,São Paulo,5,5,6750.0,3.2,5.0,0.0,Southeast,1350.0,2,449
3340ef1913fb70d28420f6ceb685c339,PR,Paraná,32,42,6731.15,4.333333333333333,32.0,9.523809523809524,South,210.3484375,2,450
455c5640e8c5bd1b2ee85c0158f85727,SC,Santa Catarina,8,8,6729.5,4.5,8.0,0.0,South,841.1875,2,451
80ceebb4ee9b31afb6c6a916a574a1e2,PR,Paraná,1,1,6729.0,,1.0,100.0,South,6729.0,2,452
abe021b01ba992245271b9aa422032df,PR,Paraná,2,2,6720.0,3.5,2.0,0.0,South,3360.0,2,453
31ae0774c17fabd06ff707cc5bde005f,SP,São Paulo,11,11,6719.85,4.0,11.0,9.090909090909092,Southeast,610.8954545454545,2,454
83e197e95a1bbabc8c75e883ed016c47,RJ,Rio de Janeiro,47,55,6693.6900000000005,4.745454545454545,46.0,1.8518518518518516,Southeast,142.4189361702128,2,455
fa1a9dec3a9940c072684a46728bf1fc,SC,Santa Catarina,55,60,6674.0,3.983050847457627,55.0,0.0,South,121.34545454545454,2,456
1127b7f2594683f2510f1c2c834a486b,SP,São Paulo,110,128,6669.7,4.1796875,110.0,6.25,Southeast,60.63363636363636,2,457
33c51922b6e3c16b24a8f28e5833c99d,PR,Paraná,18,20,6657.87,4.277777777777778,18.0,5.0,South,369.88166666666666,2,458
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,São Paulo,144,165,6656.09,4.012121212121212,143.0,2.4390243902439024,Southeast,46.22284722222222,2,459
516e7738bd8f735ac19a010ee5450d8d,RJ,Rio de Janeiro,76,84,6643.09,4.5476190476190474,74.0,4.878048780487805,Southeast,87.40907894736843,2,460
5670f4db5b62c43d542e1b2d56b0cf7c,SP,São Paulo,22,22,6630.09,4.409090909090909,22.0,4.545454545454546,Southeast,301.3677272727273,2,461
5d0363b33554b373851fc1622e4d5f3c,SP,São Paulo,94,95,6610.79,4.052631578947368,93.0,8.51063829787234,Southeast,70.32755319148936,2,462
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,São Paulo,27,28,6596.8,4.464285714285714,26.0,11.11111111111111,Southeast,244.32592592592593,2,463
609e1a9a6c2539919b8205cf7c4e6ff0,SC,Santa Catarina,87,130,6595.23,3.598360655737705,87.0,2.307692307692308,South,75.80724137931034,2,464
92eb0f42c21942b6552362b9b114707d,SP,São Paulo,341,365,6548.63,3.930939226519337,334.0,7.5418994413407825,Southeast,19.204193548387096,2,465
751bdc4d83a466c7206cd42e8f426b03,SP,São Paulo,52,69,6540.95,3.671641791044776,51.0,1.4705882352941175,Southeast,125.7875,2,466
11305281b50fff20ae8bb473f8e11876,MG,Minas Gerais,35,40,6528.7,4.35,35.0,12.5,Southeast,186.53428571428572,2,467
282f23a9769b2690c5dda22e316f9941,MG,Minas Gerais,99,110,6505.08,4.3,98.0,4.587155963302752,Southeast,65.70787878787878,2,468
ee27a8f15b1dded4d213a468ba4eb391,GO,Goiás,1,1,6499.0,5.0,1.0,0.0,Central-West,6499.0,2,469
8e6cc767478edae941d9bd9eb778d77a,MG,Minas Gerais,104,112,6469.59,3.9363636363636365,100.0,7.4074074074074066,Southeast,62.207596153846154,2,470
4c03b9dd4c11ee2cb35c96c49efc9420,SP,São Paulo,48,48,6458.6,4.1063829787234045,48.0,2.083333333333333,Southeast,134.55416666666667,2,471
34056b8b55c1775a22af2331670a799c,SP,São Paulo,78,78,6455.4,4.0,77.0,11.688311688311687,Southeast,82.76153846153845,2,472
6f892e20a171e98efe17fdb971ff319b,SP,São Paulo,44,53,6438.700000000001,3.730769230769231,41.0,8.0,Southeast,146.33409090909092,2,473
7dc8c42cc750eeafea6c85712ffee9bf,SP,São Paulo,41,50,6409.68,4.26,41.0,4.0,Southeast,156.33365853658538,2,474
376a891762bbdecbc02b4b6adec3fdda,GO,Goiás,57,58,6406.23,4.672413793103448,57.0,3.4482758620689653,Central-West,112.38999999999999,2,475
dbdd0ec73a4817971d962698f2fea022,CE,Ceará,16,16,6384.0,4.375,16.0,6.25,Northeast,399.0,2,476
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,Paraná,23,38,6381.78,4.081081081081081,23.0,2.631578947368421,South,277.4686956521739,2,477
02f623a8eb246f3c5f7c2f96462654e6,SP,São Paulo,44,44,6378.0,4.558139534883721,44.0,9.090909090909092,Southeast,144.95454545454547,2,478
ff4ea69c2a729e83e63c7579e4ef8170,SP,São Paulo,8,8,6368.0,5.0,8.0,0.0,Southeast,796.0,2,479
57e632711dec9ec14ca7546769483e7e,SC,Santa Catarina,62,65,6350.06,4.446153846153846,62.0,0.0,South,102.42032258064516,2,480
670c26e0f1bf8d0576271d5cfaec6d2b,PR,Paraná,78,87,6341.6,4.310344827586207,77.0,4.651162790697675,South,81.3025641025641,2,481
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,São Paulo,39,39,6296.95,4.2368421052631575,38.0,2.631578947368421,Southeast,161.4602564102564,2,482
8a32e327fe2c1b3511609d81aaf9f042,SP,São Paulo,130,173,6291.08,3.888888888888889,126.0,5.9171597633136095,Southeast,48.392923076923076,2,483
dee656f0f566ed1aa85bd137c943f08f,SP,São Paulo,93,95,6271.9800000000005,4.382978723404255,92.0,5.319148936170213,Southeast,67.44064516129033,2,484
bd4889b5e9133b35b66e42a8665cea5c,SP,São Paulo,36,42,6271.9,4.463414634146342,36.0,0.0,Southeast,174.21944444444443,2,485
6b243f80ed07b10f0e8aa0f21a205f3c,PR,Paraná,79,89,6260.1,4.022471910112359,79.0,3.3707865168539324,South,79.24177215189874,2,486
ea67327e24487bdfac5fbfa37ea124df,SP,São Paulo,32,34,6250.18,3.5588235294117645,32.0,2.941176470588235,Southeast,195.318125,2,487
2528744c5ef5d955adc318720a94d2e7,SP,São Paulo,5,5,6245.0,2.4,5.0,0.0,Southeast,1249.0,2,488
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,São Paulo,9,11,6230.0,4.636363636363637,9.0,9.090909090909092,Southeast,692.2222222222222,2,489
f4c4daa86e30c7e5a553a8d518ac03a5,PR,Paraná,19,19,6153.16,3.8421052631578947,18.0,5.555555555555555,South,323.85052631578947,2,490
9baf5cb77970f539089d09a38bcec5c3,SP,São Paulo,32,33,6129.67,4.333333333333333,31.0,0.0,Southeast,191.5521875,2,491
dfc5fb7259bb2b599ca565e6e9448f0f,SP,São Paulo,33,34,6124.63,4.117647058823529,33.0,5.88235294117647,Southeast,185.59484848484848,2,492
ba143b05f0110f0dc71ad71b4466ce92,SP,São Paulo,85,86,6110.58,4.423529411764706,83.0,15.476190476190476,Southeast,71.88917647058824,2,493
2c9e548be18521d1c43cde1c582c6de8,SP,São Paulo,126,174,6109.44,3.9239766081871346,124.0,16.95906432748538,Southeast,48.48761904761904,2,494
f12ff17ad8bbf01ec5c33b17e506649b,SP,São Paulo,28,28,6101.0,3.857142857142857,28.0,10.714285714285714,Southeast,217.89285714285714,2,495
d6b664fa0667064c6d76394e7848d790,SP,São Paulo,6,6,6080.0,4.833333333333333,6.0,16.666666666666664,Southeast,1013.3333333333334,2,496
6a8b085f816a1f75f92dbac6eb545f8f,SP,São Paulo,127,135,6018.97,4.118518518518519,125.0,9.022556390977442,Southeast,47.39346456692913,2,497
bba74270a87732727b5a3b4fd9ac1c39,MG,Minas Gerais,36,41,6001.59,3.8048780487804876,35.0,0.0,Southeast,166.71083333333334,2,498
37515688008a7a40ac93e3b2e4ab203f,SP,São Paulo,228,240,5986.6,4.084033613445378,227.0,10.0418410041841,Southeast,26.25701754385965,2,499
688756f717c462a206ad854c5027a64a,SP,São Paulo,83,101,5966.54,3.7755102040816326,81.0,9.090909090909092,Southeast,71.88602409638554,2,500
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,Rio de Janeiro,90,99,5949.9400000000005,3.6666666666666665,88.0,10.309278350515463,Southeast,66.11044444444445,2,501
91f848e9f4be368f4318775aac733370,SP,São Paulo,63,73,5932.599999999999,4.267605633802817,60.0,2.857142857142857,Southeast,94.16825396825396,2,502
b14db04aa7881970e83ffa9426897925,SP,São Paulo,83,111,5898.6,3.764705882352941,78.0,11.428571428571429,Southeast,71.06746987951807,2,503
0691148aee60ca47977c187804f935ae,PR,Paraná,47,53,5868.51,3.981132075471698,47.0,3.7735849056603774,South,124.86191489361703,2,504
b19f3ca2ea475913750f25a5c37c8d8f,MG,Minas Gerais,23,23,5814.75,2.869565217391304,19.0,31.57894736842105,Southeast,252.81521739130434,2,505
2fdde51ad3e12f297da656d4fbd5d0b5,SC,Santa Catarina,9,9,5803.0,4.777777777777778,9.0,0.0,South,644.7777777777778,2,506
f46490624488d3ff7ce78613913a7711,SP,São Paulo,83,91,5802.85,3.4615384615384617,80.0,11.494252873563218,Southeast,69.91385542168675,2,507
02d35243ea2e497335cd0f076b45675d,RN,Rio Grande do Norte,14,16,5794.0,2.6875,14.0,37.5,Northeast,413.85714285714283,2,508
e8b4225284fbb02d16f200513f1f395d,SP,São Paulo,31,31,5788.52,4.193548387096774,30.0,10.0,Southeast,186.72645161290325,2,509
0bf0150d5b9d60d9cd2906003332f085,SP,São Paulo,39,62,5774.6,3.711864406779661,39.0,19.35483870967742,Southeast,148.06666666666666,2,510
05d2173d43ea568aa0540eba70d2ca76,MG,Minas Gerais,62,66,5759.66,4.0,62.0,6.0606060606060606,Southeast,92.89774193548386,2,511
3ade81dab5a172b88e1871c28ae05260,SP,São Paulo,30,32,5751.6,4.064516129032258,28.0,13.333333333333334,Southeast,191.72,2,512
b4a476fbd28de64b1e347abf9089366a,SP,São Paulo,33,38,5724.04,3.7567567567567566,30.0,8.571428571428571,Southeast,173.4557575757576,2,513
080102cd0a76b09e0dcf55fcacc60e05,MG,Minas Gerais,124,130,5716.78,4.492307692307692,122.0,3.90625,Southeast,46.10306451612903,2,514
9616352088dcf83a7c06637f4ebf1c80,PR,Paraná,92,98,5703.0,4.255102040816326,91.0,0.0,South,61.98913043478261,2,515
94e93ce877be27a515118dbfd2c2be41,SP,São Paulo,30,35,5674.57,3.9411764705882355,29.0,0.0,Southeast,189.15233333333333,2,516
52ac6f920b7280e4c6d30dd94de6259b,PR,Paraná,6,7,5657.3,3.2857142857142856,6.0,0.0,South,942.8833333333333,2,517
8c16d1f32a54d92897cc437244442e1b,SC,Santa Catarina,108,118,5642.6,4.327586206896552,108.0,1.694915254237288,South,52.2462962962963,2,518
67bf6941ba2f1fa1d02c375766bc3e53,PR,Paraná,16,22,5610.0,4.0,15.0,10.0,South,350.625,2,519
d63c73efd41eb002280e7ec831424edb,SP,São Paulo,2,2,5598.0,4.0,2.0,0.0,Southeast,2799.0,2,520
817245bcc3badd82bbd222e0366951a6,SP,São Paulo,29,45,5580.5,4.073170731707317,28.0,2.272727272727273,Southeast,192.43103448275863,2,521
e2aee0892199b1d92530e371abd825bf,PR,Paraná,37,40,5562.67,3.875,36.0,12.82051282051282,South,150.34243243243245,2,522
f181738b150df1f37cb0bd72e705b193,SP,São Paulo,36,37,5529.7,4.486486486486487,36.0,10.81081081081081,Southeast,153.60277777777776,2,523
04aa0a1c5ce6b222003403a3e11c3cc0,SP,São Paulo,11,17,5518.0,3.5294117647058822,11.0,11.76470588235294,Southeast,501.6363636363636,2,524
45ba18c210d42734ec52c0c1c574e9ee,SP,São Paulo,37,40,5489.23,3.9,35.0,5.263157894736842,Southeast,148.35756756756754,2,525
cc3d14116804f7209f3884f6367f1152,PR,Paraná,27,30,5477.8,4.666666666666667,27.0,3.3333333333333335,South,202.8814814814815,2,526
575df70bde3f9f2b30bf8d2e9910d725,SP,São Paulo,27,34,5410.05,4.117647058823529,27.0,5.88235294117647,Southeast,200.37222222222223,2,527
3f0e48d209018b466fcd3bb4ccfeb520,PR,Paraná,9,10,5399.0,3.9,9.0,0.0,South,599.8888888888889,2,528
c4af86330efa7a2620772227d2d670c9,SP,São Paulo,4,4,5396.0,4.333333333333333,4.0,0.0,Southeast,1349.0,2,529
23c38debaffe4a25a30fdbd9b586a13f,SP,São Paulo,41,46,5382.18,4.304347826086956,41.0,15.217391304347828,Southeast,131.27268292682928,2,530
3be634553519fb6536a03e1358e9fdc7,SP,São Paulo,83,99,5370.95,3.909090909090909,80.0,8.421052631578947,Southeast,64.71024096385543,2,531
83deb69e889cf80f82be1dc6d5f2d486,SC,Santa Catarina,40,42,5363.01,4.357142857142857,40.0,4.761904761904762,South,134.07525,2,532
2a261b5b644fa05f4f2700eb93544f2c,SP,São Paulo,51,82,5355.0,3.341463414634146,51.0,21.951219512195124,Southeast,105.0,2,533
e62b2d6ac10570a035a30bafcf01d263,SP,São Paulo,62,71,5340.39,3.8333333333333335,62.0,15.492957746478872,Southeast,86.13532258064517,2,534
916c9de0b5ad957346eeeb12f332687e,PR,Paraná,22,27,5336.5,4.37037037037037,22.0,0.0,South,242.5681818181818,2,535
a4b6b9b992b46e9ef863637af96e04bc,SC,Santa Catarina,6,8,5293.0,3.75,6.0,12.5,South,882.1666666666666,2,536
b6d44737c043328708f6749c2dbe50bd,SP,São Paulo,61,79,5284.6,4.569620253164557,61.0,5.063291139240507,Southeast,86.6327868852459,2,537
c35affa65afd250151285c5917fc1c8a,SP,São Paulo,9,9,5279.91,4.0,8.0,12.5,Southeast,586.6566666666666,2,538
e06f09ec0a4aca210779cf1cfc63cf19,SP,São Paulo,29,31,5279.49,4.032258064516129,29.0,6.451612903225806,Southeast,182.05137931034483,2,539
02ecc2a19303f05e59ce133fd923fff7,SP,São Paulo,21,24,5264.19,4.541666666666667,21.0,0.0,Southeast,250.67571428571426,2,540
e9c6969d40e6a3d2d0f90013165c2b98,SP,São Paulo,10,10,5239.98,4.4,10.0,0.0,Southeast,523.9979999999999,2,541
5bffbafbb22daf6d3bfc216a46db8708,RJ,Rio de Janeiro,21,23,5239.7,4.695652173913044,21.0,0.0,Southeast,249.5095238095238,2,542
4d0041cdbe51b4617d95c70b19decc74,MG,Minas Gerais,8,8,5235.200000000001,4.5,8.0,0.0,Southeast,654.4000000000001,2,543
099095b050cfe8eb1ddff5317587e96e,SP,São Paulo,17,20,5193.83,2.95,16.0,15.789473684210526,Southeast,305.51941176470586,2,544
b39d7fe263ef469605dbb32608aee0af,SP,São Paulo,44,49,5193.1,3.75,43.0,4.166666666666666,Southeast,118.025,2,545
0cbcee27c791afa0cdcb08587a2013a8,MG,Minas Gerais,38,40,5189.15,3.925,37.0,10.256410256410255,Southeast,136.55657894736842,2,546
f67efa3f0b6761102a7f8c6b7b571f5d,PR,Paraná,31,32,5188.68,4.4375,31.0,0.0,South,167.37677419354839,2,547
f680f85bee2d253556ac91be391d2c82,SP,São Paulo,45,54,5183.92,4.296296296296297,45.0,1.8518518518518516,Southeast,115.19822222222223,2,548
5b179e9e8cc7ab6fd113a46ca584da81,SP,São Paulo,34,36,5173.5,3.5142857142857142,34.0,8.333333333333332,Southeast,152.16176470588235,2,549
822bad9bc42b51213ba522fe87b7ab5d,SC,Santa Catarina,18,18,5160.0,4.111111111111111,18.0,27.77777777777778,South,286.6666666666667,2,550
709e16e2b25c7474d980076c6bfc4806,SP,São Paulo,60,80,5151.9,4.525,60.0,2.5,Southeast,85.865,2,551
d566c37fa119d5e66c4e9052e83ee4ea,SP,São Paulo,65,73,5145.7,4.71830985915493,65.0,4.10958904109589,Southeast,79.16461538461539,2,552
fad44952713764836814be105382aee5,RJ,Rio de Janeiro,32,32,5129.0,4.28125,32.0,3.125,Southeast,160.28125,2,553
4917cee8d902e13428c3ec4b1ca6f315,SC,Santa Catarina,31,31,5103.9,4.161290322580645,31.0,3.225806451612903,South,164.64193548387095,2,554
f84fa566034f5e8e880a07ec624c56af,SP,São Paulo,91,102,5093.79,4.267326732673268,89.0,12.0,Southeast,55.97571428571428,2,555
f7496d659ca9fdaf323c0aae84176632,SP,São Paulo,26,27,5087.57,4.592592592592593,25.0,7.6923076923076925,Southeast,195.67576923076922,2,556
e0878efa0e0b7e5313ac0b43bc04c081,PR,Paraná,27,29,5065.299999999999,3.4482758620689653,26.0,17.857142857142858,South,187.60370370370367,2,557
835f0f7810c76831d6c7d24c7a646d4d,SP,São Paulo,43,49,5060.1,3.3469387755102042,42.0,31.25,Southeast,117.67674418604652,2,558
e067ad2c1c0b48758eb1b5228bcf7a68,SP,São Paulo,54,61,5042.55,4.131147540983607,54.0,8.19672131147541,Southeast,93.38055555555556,2,559
afe0067131b73e40875c9b6c10bd2e21,MG,Minas Gerais,45,45,5040.5,4.2727272727272725,45.0,4.444444444444445,Southeast,112.0111111111111,2,560
3df020b72d3d44b3af9d110fa3940b65,SP,São Paulo,55,101,5039.9,3.9504950495049505,55.0,11.881188118811881,Southeast,91.63454545454545,2,561
3ab971ce71839580d2ae5b4e40fe8044,SP,São Paulo,36,38,5002.900000000001,3.888888888888889,35.0,8.108108108108109,Southeast,138.96944444444446,2,562
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,São Paulo,81,85,5002.71,4.583333333333333,79.0,7.228915662650602,Southeast,61.76185185185185,2,563
4bf2f4ee540798a61f9636d12cd9cc80,SP,São Paulo,29,30,4995.56,4.166666666666667,29.0,3.3333333333333335,Southeast,172.26068965517243,2,564
45213867cefbf2cd4c6177e10216a951,SP,São Paulo,14,14,4955.42,3.857142857142857,14.0,14.285714285714285,Southeast,353.9585714285714,2,565
9674754b5a0cb32b638cec001178f799,SP,São Paulo,84,95,4941.7300000000005,4.052631578947368,84.0,3.1578947368421053,Southeast,58.83011904761905,2,566
dbd66278cbfe1aa1000f90a217ca4695,SP,São Paulo,85,99,4928.9,4.454545454545454,85.0,6.0606060606060606,Southeast,57.98705882352941,2,567
e9d99831abad74458942f21e16f33f92,SP,São Paulo,130,149,4922.4800000000005,3.9054054054054053,130.0,10.06711409395973,Southeast,37.86523076923077,2,568
9df5750209b83567ec144eb299d7d634,RS,Rio Grande do Sul,11,11,4917.0,4.0,11.0,9.090909090909092,South,447.0,2,569
503c1de08ae81a2d86f17951b204db55,SP,São Paulo,22,22,4906.99,4.409090909090909,22.0,9.090909090909092,Southeast,223.045,2,570
822b63912576852aea9a8436d72317b7,SP,São Paulo,8,9,4905.6900000000005,4.0,6.0,0.0,Southeast,613.2112500000001,2,571
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,Mato Grosso,45,52,4880.22,4.25,44.0,3.9215686274509802,Central-West,108.44933333333334,2,572
f789d2c4f2c2eb38fc4373e7a4b35264,MG,Minas Gerais,44,49,4864.24,4.183673469387755,44.0,4.081632653061225,Southeast,110.55090909090909,2,573
0d85bbda9889ce1f7e63778d24f346eb,MG,Minas Gerais,51,58,4845.2,4.211538461538462,51.0,18.96551724137931,Southeast,95.00392156862745,2,574
1336efc61c316ddf92c899eb817f7cae,SP,São Paulo,74,85,4837.31,3.9411764705882355,74.0,9.411764705882353,Southeast,65.36905405405406,2,575
4c498c7345e89aebad651544829beca0,SP,São Paulo,48,48,4819.76,4.291666666666667,47.0,12.76595744680851,Southeast,100.41166666666668,2,576
ce69a8021d18961dd2a40269b7c2c293,PR,Paraná,19,19,4818.0,4.473684210526316,19.0,10.526315789473683,South,253.57894736842104,2,577
8f580d36c1e9d6fbce95283403c7d447,SP,São Paulo,8,8,4813.25,4.375,8.0,12.5,Southeast,601.65625,2,578
c12b92bf1c350f3e6bf88d3596219c86,SP,São Paulo,17,17,4808.78,3.8823529411764706,17.0,5.88235294117647,Southeast,282.8694117647059,2,579
f6122bc84774df1b372bdb3bb88ddb9f,SP,São Paulo,3,3,4799.87,3.6666666666666665,3.0,33.33333333333333,Southeast,1599.9566666666667,2,580
2a7dc43cecabf23403078e2188437d1d,SP,São Paulo,52,54,4795.91,4.092592592592593,52.0,7.4074074074074066,Southeast,92.22903846153847,2,581
fcdd820084f17e9982427971e4e9d47f,SP,São Paulo,16,27,4783.99,3.259259259259259,16.0,7.4074074074074066,Southeast,298.999375,2,582
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,Minas Gerais,15,20,4780.81,3.65,15.0,0.0,Southeast,318.7206666666667,2,583
dfa0c4c6229ab200a4a1336b4d7128ff,SC,Santa Catarina,77,86,4777.1,4.011627906976744,77.0,3.488372093023256,South,62.04025974025974,2,584
7e3f87d16fb353f408d467e74fbd8014,SP,São Paulo,92,94,4754.99,4.127659574468085,91.0,11.827956989247312,Southeast,51.684673913043476,2,585
acce39e832338debb07b02385cde5967,MG,Minas Gerais,44,44,4748.1,4.4772727272727275,44.0,0.0,Southeast,107.91136363636365,2,586
9add47bf45ce8e8c7db6b9cf670b1e09,PR,Paraná,42,44,4739.24,4.27906976744186,41.0,2.3255813953488373,South,112.83904761904762,2,587
0176f73cc1195f367f7b32db1e5b3aa8,SP,São Paulo,38,39,4733.1,4.0256410256410255,37.0,10.526315789473683,Southeast,124.55526315789474,2,588
30a2f535bb48308f991d0b9ad4a8c4bb,SP,São Paulo,71,87,4731.3,4.252873563218391,71.0,3.4482758620689653,Southeast,66.63802816901409,2,589
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,São Paulo,62,72,4727.2,3.763888888888889,61.0,15.714285714285714,Southeast,76.24516129032257,2,590
b2479f944e1b90cf8a5de1bbfde284d6,SP,São Paulo,102,130,4716.52,3.310077519379845,101.0,14.728682170542637,Southeast,46.24039215686275,2,591
0307f7565ff85b299b6e5ef162b1b1a9,SP,São Paulo,6,6,4711.9,3.5,6.0,0.0,Southeast,785.3166666666666,2,592
ad420dd0c4f92f8af951ac24b86d0cf5,MG,Minas Gerais,42,46,4705.29,4.159090909090909,42.0,6.521739130434782,Southeast,112.03071428571428,2,593
582d4f8675b945722eda7c0cb61ba4c7,SP,São Paulo,59,71,4702.96,4.112676056338028,59.0,1.4084507042253522,Southeast,79.71118644067796,2,594
537eb890efff034a88679788b647c564,RJ,Rio de Janeiro,160,173,4679.7,4.161849710982659,158.0,5.847953216374268,Southeast,29.248124999999998,2,595
968268a686aa05d1f529fb07dff08130,SP,São Paulo,12,12,4677.29,3.5,12.0,0.0,Southeast,389.77416666666664,2,596
8931a84a914b3fe9b1ddaa4d704947ca,SP,São Paulo,29,32,4668.3,3.774193548387097,29.0,15.625,Southeast,160.9758620689655,2,597
1a932caad4f9d804097d7f8e615baed1,SP,São Paulo,20,30,4661.0,3.566666666666667,20.0,13.333333333333334,Southeast,233.05,2,598
ef990a83bbea832f36ebe81376335aa8,SC,Santa Catarina,43,44,4642.59,3.659090909090909,43.0,25.0,South,107.96720930232559,2,599
a3dd39f583bc80bd8c5901c95878921e,BA,Bahia,34,37,4607.81,4.594594594594595,34.0,2.7027027027027026,Northeast,135.52382352941177,2,600
31da954dc0855f2495c6310f70a2f931,SP,São Paulo,29,30,4583.0,4.233333333333333,29.0,10.0,Southeast,158.0344827586207,2,601
45d33f715e24d15a6ccf5c17b3a23e3c,SP,São Paulo,57,59,4572.36,4.11864406779661,56.0,6.896551724137931,Southeast,80.21684210526315,2,602
2addf05f476d0637864454e93ba673d5,DF,Distrito Federal,12,12,4552.0,5.0,12.0,0.0,Central-West,379.3333333333333,2,603
c68fb906c8f4b4b946d8386bfa6e5467,SP,São Paulo,45,48,4541.16,4.51063829787234,45.0,2.083333333333333,Southeast,100.91466666666666,2,604
834f8533b2ecb6598dd004ff3de7203a,SP,São Paulo,43,47,4538.29,3.723404255319149,41.0,17.77777777777778,Southeast,105.54162790697674,2,605
1fe5540d7c1c37a595fefbacd5570d9e,RJ,Rio de Janeiro,20,25,4537.6,4.28,20.0,4.0,Southeast,226.88000000000002,2,606
37dd29b36c458d82f74a953c40c43645,SP,São Paulo,7,8,4536.99,4.0,7.0,12.5,Southeast,648.1414285714285,2,607
13fa2a6c6b9d0f43cb588d7c82117a12,SP,São Paulo,9,10,4528.0,4.0,9.0,30.0,Southeast,503.1111111111111,2,608
c840d3fdbba0790404fdae73d253b253,PR,Paraná,9,14,4522.28,3.9285714285714284,9.0,0.0,South,502.4755555555555,2,609
180c3376aff0e43dd5788709df48a843,SP,São Paulo,5,10,4513.0,4.7,5.0,10.0,Southeast,902.6,2,610
6288c69c4ce638e59925e59193f98b16,SP,São Paulo,22,22,4506.28,3.9545454545454546,20.0,5.0,Southeast,204.83090909090907,2,611
